Batch,Site,Latitude,Longitude,Subregion,Zone,fHabitat,Habitat,SiteComments,Team,TransectNum,Date,EndDepth,Surveyor,shared,Buddy,TransectComments,Species,Width,Height,Bleaching,OldMortality,RecentMortality,OtherRecentMortality,DiseaseRecentMoratlity,TLRate,dCondition,oCondition
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,PAST,18,3,Not Bleached,50,0,0,0,NULL,NULL,OGI
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,5,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,8,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,PAST,8,2,Pale,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SINT,20,10,Not Bleached,20,0,0,0,NULL,NULL,CLN
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,MCAV,17,7,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,13,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SINT,12,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,4,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,30,10,Not Bleached,10,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SINT,7,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,14,4,Not Bleached,0,0,0,0,NULL,NULL,CLN
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,18,6,Not Bleached,0,0,0,0,NULL,NULL,CLN
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,10,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,7,1,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,9,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,9,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,PAST,12,2,Pale,50,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,MCAV,20,15,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,5,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SINT,5,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,8,4,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,MCAV,15,3,Not Bleached,30,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,PAST,16,1,Pale,20,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,7,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,9,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,6,1,Pale,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,7,1,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,19,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,PAST,8,6,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SSID,90,5,Not Bleached,10,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,DSTO,8,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,7,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,4,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SINT,20,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,5,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,6,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,20,20,Not Bleached,5,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,OFAV,10,5,Pale,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,MCAV,15,1,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,ODIF,12,5,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SINT,13,5,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,11,5,Not Bleached,5,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SINT,4,6,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,9,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/13/2018,32.00156,EMHO,0,Mike Buchman,,SINT,27,9,Not Bleached,10,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/13/2018,32.00156,EMHO,0,Mike Buchman,,SSID,13,3,Partly Bleached,3,0,0,0,NULL,NULL,SC
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/13/2018,32.00156,EMHO,0,Mike Buchman,,PAST,21,3,Not Bleached,0,0,0,0,NULL,NULL,SC
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/13/2018,32.00156,EMHO,0,Mike Buchman,,SSID,10,2,Not Bleached,5,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/13/2018,32.00156,EMHO,0,Mike Buchman,,SSID,12,3,Not Bleached,0,0,0,0,NULL,NULL,SC
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/13/2018,32.00156,EMHO,0,Mike Buchman,,SSID,18,5,Not Bleached,15,0,0,0,NULL,NULL,SC
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/13/2018,32.00156,EMHO,0,Mike Buchman,,SSID,22,4,Not Bleached,5,0,0,0,NULL,NULL,SC
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/13/2018,32.00156,EMHO,0,Mike Buchman,,SSID,8,4,Pale,5,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/13/2018,32.00156,EMHO,0,Mike Buchman,,SSID,14,3,Partly Bleached,30,0,0,0,NULL,NULL,SC
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/13/2018,32.00156,EMHO,0,Mike Buchman,,SSID,9,3,Pale,20,0,0,0,NULL,NULL,SC
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/13/2018,32.00156,EMHO,0,Mike Buchman,,MCAV,20,5,Not Bleached,5,0,0,0,NULL,NULL,SC
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/13/2018,32.00156,EMHO,0,Mike Buchman,,OFAV,11,6,Not Bleached,10,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/13/2018,32.00156,EMHO,0,Mike Buchman,,MALI,13,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/13/2018,32.00156,EMHO,0,Mike Buchman,,SINT,22,6,Not Bleached,15,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/13/2018,32.00156,EMHO,0,Mike Buchman,,MCAV,41,9,Not Bleached,20,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/13/2018,32.00156,EMHO,0,Mike Buchman,,SINT,11,3,Not Bleached,20,0,0,0,NULL,NULL,"OGI, SC"
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/13/2018,32.00156,EMHO,0,Mike Buchman,,SSID,14,5,Not Bleached,5,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/13/2018,32.00156,EMHO,0,Mike Buchman,,DSTO,12,5,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,25,10,Not Bleached,15,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,10,4,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,18,8,Pale,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SINT,10,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SINT,12,5,Not Bleached,5,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,MCAV,50,10,Not Bleached,80,0,0,0,NULL,NULL,OGI
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,OFAV,9,1,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SINT,9,2,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SINT,14,4,Not Bleached,15,0,0,0,NULL,NULL,CLN
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SRAD,20,5,Not Bleached,15,0,0,0,NULL,NULL,CLN
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,CNAT,40,7,Pale,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,PSTR,12,5,Not Bleached,90,0,0,0,NULL,NULL,CLN
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,DSTO,13,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,SCUB,4,1,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/13/2018,32.00156,EMHO,0,Mike Buchman,,OFAV,34,28,Not Bleached,65,0,0,0,NULL,NULL,OGI
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/13/2018,32.00156,EMHO,0,Mike Buchman,,SBOU,9,4,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/13/2018,32.00156,EMHO,0,Mike Buchman,,ODIF,5,7,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/13/2018,32.00156,EMHO,0,Mike Buchman,,ODIF,6,3,Not Bleached,30,0,0,0,NULL,NULL,SC
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/13/2018,32.00156,EMHO,0,Mike Buchman,,SSID,11,5,Not Bleached,10,0,0,0,NULL,NULL,SC
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/13/2018,32.00156,EMHO,0,Mike Buchman,,SSID,6,1,Not Bleached,2,0,0,0,NULL,NULL,SC
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/13/2018,32.00156,EMHO,0,Mike Buchman,,PAST,7,3,Pale,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/13/2018,32.00156,EMHO,0,Mike Buchman,,SSID,9,2,Pale,15,0,0,0,NULL,NULL,SC
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/13/2018,32.00156,EMHO,0,Mike Buchman,,MCAV,80,70,Not Bleached,25,0,0,0,NULL,NULL,OGI
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,PSTR,20,5,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,MCAV,20,5,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1202,24.480487,-81.941945,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,2,10/23/2018,35.00171,MIBU,0,Emily Hower,,PSTR,75,20,Not Bleached,5,0,0,0,NULL,NULL,NULL
2018,S1203,24.47377,-81.95316,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/12/2018,33.00161,BED',0,Anderson,Lonny photo of Disease from roving survey     UNHC = Cladocora arbuscula,SINT,10,1,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1203,24.47377,-81.95316,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/12/2018,33.00161,BED',0,Anderson,Lonny photo of Disease from roving survey     UNHC = Cladocora arbuscula,SRAD,17,4,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1203,24.47377,-81.95316,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/12/2018,33.00161,BED',0,Anderson,Lonny photo of Disease from roving survey     UNHC = Cladocora arbuscula,SINT,8,1,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1203,24.47377,-81.95316,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/12/2018,33.00161,BED',0,Anderson,Lonny photo of Disease from roving survey     UNHC = Cladocora arbuscula,SINT,6,2,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1203,24.47377,-81.95316,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/12/2018,33.00161,BED',0,Anderson,Lonny photo of Disease from roving survey     UNHC = Cladocora arbuscula,PAST,13,3,Not Bleached,0,0,0,0,NULL,NULL,OGI
2018,S1203,24.47377,-81.95316,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/12/2018,33.00161,BED',0,Anderson,Lonny photo of Disease from roving survey     UNHC = Cladocora arbuscula,SSID,18,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1203,24.47377,-81.95316,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/12/2018,33.00161,BED',0,Anderson,Lonny photo of Disease from roving survey     UNHC = Cladocora arbuscula,SINT,8,2,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1203,24.47377,-81.95316,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/12/2018,33.00161,BED',0,Anderson,Lonny photo of Disease from roving survey     UNHC = Cladocora arbuscula,MCAV,17,5,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1203,24.47377,-81.95316,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/12/2018,33.00161,BED',0,Anderson,Lonny photo of Disease from roving survey     UNHC = Cladocora arbuscula,MCAV,16,5,Not Bleached,0,0,0,0,NULL,NULL,ABR
2018,S1203,24.47377,-81.95316,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/12/2018,33.00161,BED',0,Anderson,Lonny photo of Disease from roving survey     UNHC = Cladocora arbuscula,SINT,7,1,Totally Bleached,0,0,0,0,NULL,NULL,OGI
2018,S1203,24.47377,-81.95316,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/12/2018,33.00161,BED',0,Anderson,Lonny photo of Disease from roving survey     UNHC = Cladocora arbuscula,DSTO,5,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1203,24.47377,-81.95316,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/12/2018,33.00161,BED',0,Anderson,Lonny photo of Disease from roving survey     UNHC = Cladocora arbuscula,DLAB,12,4,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1203,24.47377,-81.95316,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/12/2018,33.00161,BED',0,Anderson,Lonny photo of Disease from roving survey     UNHC = Cladocora arbuscula,SSID,34,11,Not Bleached,0,0,0,0,NULL,NULL,OGI
2018,S1203,24.47377,-81.95316,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/12/2018,33.00161,BED',0,Anderson,Lonny photo of Disease from roving survey     UNHC = Cladocora arbuscula,MCAV,90,25,Not Bleached,0,0,0,0,NULL,NULL,SC
2018,S1203,24.47377,-81.95316,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/12/2018,33.00161,BED',0,Anderson,Lonny photo of Disease from roving survey     UNHC = Cladocora arbuscula,SRAD,20,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2018,S1203,24.47377,-81.95316,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,Sanctuary - Lower Keys,1,9/12/2018,33.00161,BED',0,Anderson,Lonny photo of Disease from roving survey     UNHC = Cladocora arbuscula,SRAD,18,4,Not Bleached,0,0,0,0,NULL,NULL,MUC
